Overall Qual,Overall Cond,Year Built,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Yr Blt,Garage Area,SalePrice,Has_remod,External_SF,Lot Shape,Garage Finish,Exter Qual,Electrical,Heating QC,Mas Vnr Type,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
5,8,1965,1219.0,1265,2,6,1965.0,502.0,179900,34,92,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1946,1598.0,3086,3,12,0.0,0.0,200500,48,122,3,0.0,2,5,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1910,600.0,968,1,6,0.0,0.0,37900,40,0,1,0.0,2,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,2001,1267.0,1312,2,5,2001.0,471.0,180500,0,284,3,1.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5,2000,1168.0,2787,4,8,2000.0,820.0,269500,0,312,1,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2003,847.0,1733,2,7,2003.0,433.0,225000,0,148,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1940,720.0,1215,1,6,1965.0,720.0,141000,10,0,1,3.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,1739.0,1743,2,8,2008.0,927.0,335000,0,213,3,2.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,8,1977,1026.0,1026,1,5,1977.0,308.0,150000,27,401,3,1.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,1981,1842.0,1842,0,5,1981.0,894.0,385000,6,929,3,3.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,1965,768.0,1986,2,7,1965.0,486.0,205000,25,42,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2006,1187.0,1208,2,6,2006.0,632.0,206000,0,166,1,2.0,3,5,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2004,1422.0,1422,2,7,2004.0,626.0,179600,0,252,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1951,836.0,1220,1,6,1951.0,396.0,102000,0,0,1,1.0,2,3,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1977,1126.0,1126,2,6,1977.0,540.0,175000,0,180,3,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,5,1956,1015.0,1384,1,6,2001.0,896.0,159000,45,75,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1976,1127.0,1127,1,6,1991.0,480.0,135000,0,0,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1954,994.0,1855,2,7,1954.0,325.0,136900,18,182,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1961,912.0,1236,1,6,1961.0,288.0,135000,33,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,5,1999,1252.0,2365,2,8,1999.0,856.0,337000,0,128,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,7,1968,1054.0,2654,2,9,1968.0,619.0,250000,16,65,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,5,1996,1236.0,2340,2,9,1996.0,787.0,306000,0,372,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,5,1987,1200.0,1200,3,5,0.0,0.0,179000,1,120,1,0.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2007,689.0,1392,2,5,2007.0,540.0,146000,0,102,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,1915,1138.0,2180,1,7,2006.0,720.0,161000,35,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1977,1610.0,1610,2,6,1977.0,480.0,205000,24,236,3,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,6,1986,1277.0,1501,2,6,1986.0,512.0,241500,0,240,3,3.0,3,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,1961,1029.0,1029,1,5,1961.0,261.0,118500,0,64,1,1.0,2,5,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,1958,1062.0,1352,1,6,1958.0,288.0,130000,0,168,3,1.0,2,3,5.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1940,808.0,1072,1,5,1940.0,379.0,130000,10,0,1,1.0,2,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,5,2006,1850.0,2698,2,11,2006.0,736.0,535000,0,250,3,2.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,6,1962,912.0,912,1,6,1962.0,252.0,123000,0,0,1,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,1955,0.0,1152,2,6,0.0,0.0,82000,0,0,1,0.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,1920,624.0,1450,1,7,1935.0,288.0,132000,45,192,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,6,1921,1073.0,1073,1,4,1968.0,326.0,108480,47,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,1967,1176.0,1458,1,7,1967.0,512.0,165000,0,284,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,2006,1461.0,1486,2,7,2006.0,566.0,181000,0,32,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,1961,552.0,1774,2,8,1961.0,384.0,165000,0,330,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1969,864.0,1479,2,8,1969.0,275.0,161000,0,287,3,3.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1504.0,1504,2,7,2006.0,510.0,199000,0,144,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,2002,817.0,1894,2,8,2002.0,510.0,214900,1,40,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,2006,1278.0,1278,2,5,2006.0,584.0,198600,0,60,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,5,1998,1141.0,2263,2,10,1998.0,420.0,258000,0,267,1,3.0,3,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,5,2000,1168.0,2787,4,8,2000.0,820.0,269500,0,312,1,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2002,707.0,1414,2,6,2002.0,403.0,176000,0,135,1,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1964,1302.0,1302,2,7,1964.0,309.0,158000,27,333,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2002,408.0,1419,2,7,2002.0,527.0,184100,0,120,1,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1971,1625.0,1220,2,6,1971.0,944.0,170000,0,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,6,1986,572.0,1982,2,6,1986.0,501.0,208000,0,512,3,3.0,2,5,4.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2003,848.0,848,1,4,2003.0,420.0,140000,0,140,1,3.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2007,1596.0,1648,2,5,2007.0,482.0,230000,1,215,3,3.0,4,5,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1989,1337.0,1337,2,5,1989.0,462.0,188500,0,73,3,2.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,6,1940,901.0,1717,1,7,1940.0,410.0,194000,10,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1956,1104.0,1104,1,5,1956.0,384.0,133000,2,0,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1978,907.0,907,1,5,1978.0,343.0,140000,0,72,3,1.0,2,5,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2000,782.0,1652,2,6,2000.0,532.0,207500,0,70,3,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1967,932.0,2640,2,8,1967.0,515.0,256900,30,120,1,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,6,1940,735.0,1034,1,5,1940.0,240.0,109000,10,39,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,1979,0.0,1513,2,8,1979.0,400.0,113722,0,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,5,2005,1498.0,1498,2,7,2005.0,844.0,237000,1,242,1,3.0,3,5,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1963,1053.0,1053,1,6,1994.0,692.0,142100,0,240,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1954,1178.0,1293,2,5,1954.0,452.0,149900,0,280,3,2.0,2,5,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,2020.0,2020,2,7,2008.0,896.0,404000,0,290,1,2.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,8,1962,1438.0,2448,3,9,1962.0,441.0,277500,36,622,3,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1985,741.0,1732,2,7,1985.0,476.0,178000,0,238,1,3.0,3,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,5,2006,1324.0,1324,2,6,2006.0,550.0,254000,0,230,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,1923,678.0,832,1,5,1928.0,780.0,12789,47,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,1995,1237.0,1253,2,6,1995.0,402.0,176000,1,241,1,3.0,2,5,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2006,1249.0,2596,3,9,2006.0,840.0,342643,0,394,1,2.0,2,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,6,1967,876.0,902,1,6,1967.0,288.0,125500,0,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,5,1989,1495.0,1495,2,8,1989.0,438.0,150000,0,252,3,1.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,2007,1574.0,1584,2,6,2007.0,594.0,261329,0,256,1,3.0,4,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,2004,1080.0,1080,1,6,0.0,0.0,141000,1,0,1,0.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,6,1953,1105.0,1647,1,6,1953.0,280.0,153000,0,225,1,3.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2006,1258.0,1258,2,6,2007.0,648.0,172500,1,160,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1915,698.0,1396,1,7,2003.0,384.0,153575,88,0,1,1.0,2,4,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,1930,837.0,1001,1,5,1930.0,216.0,124900,77,154,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2006,2121.0,2121,2,8,2007.0,732.0,415298,1,222,1,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,1920,972.0,1480,1,6,1920.0,207.0,119000,30,0,1,1.0,1,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,2006,1588.0,1588,2,7,2006.0,825.0,227000,0,189,1,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,7,1959,1053.0,1053,1,5,1959.0,312.0,145500,47,0,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1921,492.0,492,1,3,1921.0,200.0,61500,29,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,6,1969,1851.0,1851,2,8,1969.0,506.0,192100,0,146,1,3.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1915,698.0,1403,1,7,1915.0,308.0,116000,50,0,1,1.0,2,3,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,1958,588.0,1138,1,6,1958.0,264.0,145000,0,224,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2003,2452.0,2452,2,10,2003.0,886.0,445000,0,116,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,7,1977,1040.0,1040,2,5,1977.0,484.0,150500,31,0,3,1.0,2,5,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1993,763.0,1655,2,7,1993.0,440.0,175900,1,241,3,3.0,2,5,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1974,1116.0,1116,2,6,1974.0,528.0,167900,0,0,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,5,2006,879.0,1863,2,9,2006.0,660.0,219210,0,117,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1992,1055.0,1845,2,8,1992.0,462.0,189000,0,739,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,1957,1176.0,1176,1,6,1957.0,292.0,136500,0,88,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1966,864.0,892,1,5,1966.0,416.0,137900,42,0,1,1.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,1910,1022.0,1022,1,4,1956.0,280.0,85000,96,30,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,3,1951,2136.0,2136,2,7,1951.0,528.0,137900,0,30,1,1.0,2,4,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1998,926.0,1604,2,7,1998.0,472.0,195500,0,182,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1915,806.0,1647,1,6,1920.0,216.0,128000,35,66,1,1.0,2,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,8,1961,864.0,864,1,5,1962.0,420.0,135000,46,132,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1975,1076.0,1076,1,5,1985.0,576.0,143195,0,0,3,1.0,2,5,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1930,742.0,935,1,4,1988.0,308.0,79500,30,0,1,1.0,2,4,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,835.0,1663,2,8,2003.0,478.0,192500,1,236,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,7,1950,768.0,1328,1,6,1950.0,308.0,129500,20,12,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,1995,806.0,1572,2,7,1995.0,373.0,168000,1,40,3,3.0,2,5,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1939,739.0,1342,2,7,1939.0,240.0,105000,11,0,1,1.0,2,5,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1971,981.0,981,1,5,1979.0,576.0,143250,0,312,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1995,1099.0,1099,1,6,1999.0,352.0,144000,11,278,1,1.0,2,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1994,948.0,2110,2,8,1994.0,463.0,205000,8,130,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,6,1974,970.0,1026,1,5,1974.0,528.0,143000,0,193,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2001,1419.0,1419,1,5,2001.0,588.0,290000,0,213,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,5,2009,2330.0,2364,2,11,2009.0,820.0,611657,1,67,3,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,1996,1040.0,1040,1,6,2000.0,576.0,152000,0,168,4,1.0,2,5,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1992,1280.0,1280,2,5,1992.0,506.0,191500,0,82,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,5,2004,1143.0,2473,2,9,2004.0,852.0,317000,1,343,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,8,1940,680.0,1302,1,6,1940.0,224.0,165250,58,0,1,1.0,2,4,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1966,1092.0,1092,1,6,1966.0,264.0,123000,0,259,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,1956,988.0,1188,1,4,1956.0,621.0,185000,0,191,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,6,1962,1045.0,1045,1,6,1962.0,528.0,120000,0,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1966,1093.0,1093,2,6,1966.0,484.0,158500,0,224,3,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,5,2004,798.0,1640,2,6,2004.0,520.0,173000,0,183,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,1962,0.0,1224,2,6,1962.0,462.0,101800,0,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,9,1936,560.0,1135,1,6,1971.0,576.0,155000,71,256,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7,1925,1054.0,1078,1,6,1987.0,264.0,125000,25,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,6,1956,0.0,968,1,5,1956.0,331.0,104500,0,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,5,2004,1462.0,2224,2,10,2004.0,738.0,350000,1,184,1,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,4,1950,0.0,1040,2,6,1949.0,400.0,93500,0,0,1,1.0,2,3,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1999,873.0,1790,2,7,1999.0,588.0,193000,0,88,3,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1922,588.0,2555,2,11,1993.0,672.0,191000,72,431,3,3.0,2,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
